iter	MAE
3219	1183.2518
3220	1183.193785
3221	1183.148232
3222	1183.098196
3223	1183.04785
3224	1183.009208
3225	1182.95915
3226	1182.912104
3227	1182.868033
3228	1182.812738
3229	1182.762373
3230	1182.711691
3231	1182.654967
3232	1182.603547
3233	1182.555384
3234	1182.516327
3235	1182.468895
3236	1182.414881
3237	1182.367698
3238	1182.322626
3239	1182.274851
3240	1182.224412
3241	1182.173419
3242	1182.106413
3243	1182.05429
3244	1182.001491
3245	1181.951069
3246	1181.901774
3247	1181.851787
3248	1181.808378
3249	1181.766676
3250	1181.706411
3251	1181.645408
3252	1181.586309
3253	1181.540279
3254	1181.49413
3255	1181.452447
3256	1181.404376
3257	1181.355103
3258	1181.30517
3259	1181.257895
3260	1181.205547
3261	1181.154149
3262	1181.101351
3263	1181.052349
3264	1181.004132
3265	1180.945265
3266	1180.895643
3267	1180.842086
3268	1180.79598
3269	1180.743232
3270	1180.704081
3271	1180.656352
3272	1180.610066
3273	1180.566946
3274	1180.519732
3275	1180.467677
3276	1180.419046
3277	1180.357952
3278	1180.313507
3279	1180.266907
3280	1180.209927
3281	1180.166488
3282	1180.120618
3283	1180.065787
3284	1180.020344
3285	1179.968747
3286	1179.923522
3287	1179.882141
3288	1179.831608
3289	1179.783222
3290	1179.741151
3291	1179.691418
3292	1179.643403
3293	1179.593701
3294	1179.544062
3295	1179.49278
3296	1179.450951
3297	1179.399077
3298	1179.35132
3299	1179.30712
3300	1179.2573
3301	1179.202799
3302	1179.159035
3303	1179.113359
3304	1179.064841
3305	1179.016305
3306	1178.976112
3307	1178.919943
3308	1178.867228
3309	1178.814707
3310	1178.77037
3311	1178.717711
3312	1178.669514
3313	1178.620967
3314	1178.571648
3315	1178.519667
3316	1178.471757
3317	1178.427416
3318	1178.379214
3319	1178.332185
3320	1178.288102
3321	1178.239671
3322	1178.189493
3323	1178.140061
3324	1178.089188
3325	1178.040341
3326	1177.995856
3327	1177.9486
3328	1177.887583
3329	1177.84012
3330	1177.797131
3331	1177.755475
3332	1177.709022
3333	1177.650287
3334	1177.60949
3335	1177.564799
3336	1177.517166
3337	1177.459449
3338	1177.407693
3339	1177.351592
3340	1177.303789
3341	1177.256569
3342	1177.210105
3343	1177.163391
3344	1177.114378
3345	1177.067651
3346	1177.022062
3347	1176.973514
3348	1176.931217
3349	1176.891884
3350	1176.848597
3351	1176.805093
3352	1176.755431
3353	1176.702391
3354	1176.656662
3355	1176.605531
3356	1176.55626
3357	1176.506552
3358	1176.461393
3359	1176.41041
3360	1176.358016
3361	1176.313606
3362	1176.27081
3363	1176.208464
3364	1176.155331
3365	1176.11815
3366	1176.077731
3367	1176.037013
3368	1175.988768
3369	1175.933639
3370	1175.885391
3371	1175.835361
3372	1175.790544
3373	1175.73161
3374	1175.690951
3375	1175.636111
3376	1175.588656
3377	1175.551599
3378	1175.499376
3379	1175.448038
3380	1175.40376
3381	1175.354213
3382	1175.305597
3383	1175.259258
3384	1175.216245
3385	1175.170211
3386	1175.117926
3387	1175.069656
3388	1175.023633
3389	1174.971104
3390	1174.924081
3391	1174.88096
3392	1174.839227
3393	1174.788265
3394	1174.737178
3395	1174.694845
3396	1174.648131
3397	1174.601174
3398	1174.547267
3399	1174.490037
3400	1174.448257
3401	1174.401359
3402	1174.35702
3403	1174.313118
3404	1174.267566
3405	1174.219469
3406	1174.168938
3407	1174.125601
3408	1174.081024
3409	1174.040319
3410	1173.99963
3411	1173.953023
3412	1173.918954
3413	1173.877808
3414	1173.826732
3415	1173.78463
3416	1173.741856
3417	1173.699432
3418	1173.638737
3419	1173.590615
3420	1173.538149
3421	1173.492341
3422	1173.450157
3423	1173.408243
3424	1173.369288
3425	1173.320569
3426	1173.278553
3427	1173.235527
3428	1173.189429
3429	1173.1448
3430	1173.101431
3431	1173.054482
3432	1173.005399
3433	1172.955176
3434	1172.909704
3435	1172.863732
3436	1172.817859
3437	1172.76934
3438	1172.718498
3439	1172.668661
3440	1172.621264
3441	1172.582442
3442	1172.527609
3443	1172.477293
3444	1172.427848
3445	1172.385611
3446	1172.34046
3447	1172.290747
3448	1172.246158
3449	1172.198748
3450	1172.153221
3451	1172.102922
3452	1172.054638
3453	1172.014184
3454	1171.96729
3455	1171.929021
3456	1171.888882
3457	1171.842316
3458	1171.804486
3459	1171.756142
3460	1171.710761
3461	1171.671555
3462	1171.620549
3463	1171.581257
3464	1171.540173
3465	1171.49142
3466	1171.446226
3467	1171.397883
3468	1171.34947
3469	1171.301918
3470	1171.257525
3471	1171.213135
3472	1171.17323
3473	1171.137904
3474	1171.088304
3475	1171.046439
3476	1171.002642
3477	1170.960803
3478	1170.915042
3479	1170.86517
3480	1170.821616
3481	1170.784146
3482	1170.741199
3483	1170.699258
3484	1170.652026
3485	1170.603968
3486	1170.562815
3487	1170.511583
3488	1170.469159
3489	1170.419826
3490	1170.379626
3491	1170.335878
3492	1170.296354
3493	1170.254105
3494	1170.210214
3495	1170.165295
3496	1170.124468
3497	1170.089257
3498	1170.043904
3499	1169.992494
3500	1169.943457
3501	1169.898621
3502	1169.850003
3503	1169.801199
3504	1169.762098
3505	1169.720451
3506	1169.666085
3507	1169.624743
3508	1169.58117
3509	1169.531293
3510	1169.486826
3511	1169.44241
3512	1169.399703
3513	1169.350154
3514	1169.300978
3515	1169.262395
3516	1169.221999
3517	1169.174977
3518	1169.126685
3519	1169.077862
3520	1169.040867
3521	1168.986784
3522	1168.925202
3523	1168.886814
3524	1168.84205
3525	1168.794368
3526	1168.752361
3527	1168.707385
3528	1168.652723
3529	1168.609336
3530	1168.572063
3531	1168.52569
3532	1168.483122
3533	1168.439697
3534	1168.3958
3535	1168.346003
3536	1168.300386
3537	1168.253233
3538	1168.202214
3539	1168.15874
3540	1168.119206
3541	1168.07006
3542	1168.02804
3543	1167.980774
3544	1167.931982
3545	1167.888715
3546	1167.846496
3547	1167.792817
3548	1167.744025
3549	1167.700491
3550	1167.648472
3551	1167.601123
3552	1167.55446
3553	1167.515701
3554	1167.477202
3555	1167.434378
3556	1167.386902
3557	1167.334665
3558	1167.294961
3559	1167.255726
3560	1167.197178
3561	1167.149036
3562	1167.108437
3563	1167.06778
3564	1167.016243
3565	1166.96236
3566	1166.913015
3567	1166.880163
3568	1166.833948
3569	1166.800441
3570	1166.758099
3571	1166.716874
3572	1166.670601
3573	1166.621604
3574	1166.573228
3575	1166.520583
3576	1166.476521
3577	1166.438051
3578	1166.387565
3579	1166.344942
3580	1166.307123
3581	1166.26694
3582	1166.227846
3583	1166.185521
3584	1166.141468
3585	1166.102812
3586	1166.061355
3587	1166.013614
3588	1165.965509
3589	1165.916701
3590	1165.87014
3591	1165.829979
3592	1165.781581
3593	1165.732823
3594	1165.687042
3595	1165.641987
3596	1165.601322
3597	1165.553147
3598	1165.500188
3599	1165.459558
3600	1165.416267
3601	1165.377887
3602	1165.332244
3603	1165.292897
3604	1165.247661
3605	1165.203389
3606	1165.164822
3607	1165.120972
3608	1165.077719
3609	1165.03723
3610	1164.983234
3611	1164.942423
3612	1164.905252
3613	1164.868032
3614	1164.822764
3615	1164.773939
3616	1164.733985
3617	1164.69226
3618	1164.648822
3619	1164.609635
3620	1164.573057
3621	1164.517305
3622	1164.476937
3623	1164.431594
3624	1164.388499
3625	1164.337384
3626	1164.30392
3627	1164.244287
3628	1164.205756
3629	1164.168872
3630	1164.13062
3631	1164.084619
3632	1164.038337
3633	1163.99076
3634	1163.944466
3635	1163.899332
3636	1163.860069
3637	1163.820679
3638	1163.78291
3639	1163.739734
3640	1163.69948
3641	1163.646188
3642	1163.600812
3643	1163.546182
3644	1163.508831
3645	1163.457436
3646	1163.417038
3647	1163.380508
3648	1163.339576
3649	1163.284728
3650	1163.248593
3651	1163.201293
3652	1163.149681
3653	1163.114
3654	1163.071245
3655	1163.024049
3656	1162.984707
3657	1162.94341
3658	1162.898953
3659	1162.868557
3660	1162.827026
3661	1162.790827
3662	1162.753285
3663	1162.705615
3664	1162.658519
3665	1162.60842
3666	1162.570984
3667	1162.519306
3668	1162.481587
3669	1162.443317
3670	1162.397562
3671	1162.355196
3672	1162.301279
3673	1162.268853
3674	1162.231547
3675	1162.188219
3676	1162.147169
3677	1162.10667
3678	1162.06469
3679	1162.031152
3680	1161.99112
3681	1161.951402
3682	1161.90742
3683	1161.869195
3684	1161.821585
3685	1161.789339
3686	1161.741793
3687	1161.687735
3688	1161.639185
3689	1161.586309
3690	1161.543368
3691	1161.512389
3692	1161.469141
3693	1161.427092
3694	1161.373181
3695	1161.328749
3696	1161.291004
3697	1161.25404
3698	1161.209264
3699	1161.17686
3700	1161.136696
3701	1161.099966
3702	1161.055755
3703	1161.019371
3704	1160.966057
3705	1160.923089
3706	1160.87226
3707	1160.835143
3708	1160.792679
3709	1160.743337
3710	1160.698944
3711	1160.65683
3712	1160.618414
3713	1160.574624
3714	1160.536765
3715	1160.496705
3716	1160.457894
3717	1160.413349
3718	1160.37447
3719	1160.332808
3720	1160.281869
3721	1160.231999
3722	1160.197916
3723	1160.153167
3724	1160.114176
3725	1160.079661
3726	1160.031802
3727	1159.995599
3728	1159.955075
3729	1159.910787
3730	1159.873378
3731	1159.825178
3732	1159.77966
3733	1159.740516
3734	1159.697638
3735	1159.655739
3736	1159.613936
3737	1159.565759
3738	1159.529971
3739	1159.475016
3740	1159.437209
3741	1159.389935
3742	1159.340212
3743	1159.296194
3744	1159.25768
3745	1159.203979
3746	1159.161328
3747	1159.120983
3748	1159.073087
3749	1159.036398
3750	1158.998025
3751	1158.963404
3752	1158.929915
3753	1158.887817
3754	1158.845599
3755	1158.797712
3756	1158.763304
3757	1158.732513
3758	1158.687675
3759	1158.643609
3760	1158.584231
3761	1158.536624
3762	1158.493542
3763	1158.453107
3764	1158.423298
3765	1158.380818
3766	1158.330589
3767	1158.291526
3768	1158.246613
3769	1158.20789
3770	1158.169592
3771	1158.134447
3772	1158.090874
3773	1158.041739
3774	1157.996817
3775	1157.953064
3776	1157.903841
3777	1157.85873
3778	1157.817769
3779	1157.783099
3780	1157.74432
3781	1157.697174
3782	1157.658481
3783	1157.614736
3784	1157.572242
3785	1157.532978
3786	1157.48624
3787	1157.445694
3788	1157.402256
3789	1157.357873
3790	1157.322084
3791	1157.272748
3792	1157.230071
3793	1157.190325
3794	1157.146547
3795	1157.110612
3796	1157.071987
3797	1157.032871
3798	1156.984007
3799	1156.928506
3800	1156.886039
3801	1156.836541
3802	1156.793704
3803	1156.755217
3804	1156.71553
3805	1156.683113
3806	1156.6356
3807	1156.581971
3808	1156.543322
3809	1156.505069
3810	1156.461402
3811	1156.419168
3812	1156.375203
3813	1156.331
3814	1156.290593
3815	1156.253548
3816	1156.21005
3817	1156.168567
3818	1156.139849
3819	1156.104185
3820	1156.065085
3821	1156.023037
3822	1155.982541
3823	1155.936885
3824	1155.894625
3825	1155.856289
3826	1155.822583
3827	1155.777549
3828	1155.737583
3829	1155.698604
3830	1155.652899
3831	1155.613371
3832	1155.572831
3833	1155.536138
3834	1155.494603
3835	1155.45743
3836	1155.412801
3837	1155.361318
3838	1155.322492
3839	1155.282057
3840	1155.240119
3841	1155.204742
3842	1155.171968
3843	1155.129071
3844	1155.078404
3845	1155.042025
3846	1154.999725
3847	1154.968884
3848	1154.930763
3849	1154.895108
3850	1154.836931
3851	1154.800166
3852	1154.768457
3853	1154.730094
3854	1154.697511
3855	1154.660035
3856	1154.623379
3857	1154.58258
3858	1154.541789
3859	1154.505826
3860	1154.469398
3861	1154.43481
3862	1154.392087
3863	1154.354929
3864	1154.317429
3865	1154.277179
3866	1154.235027
3867	1154.187434
3868	1154.141154
3869	1154.096636
3870	1154.058239
3871	1154.017893
3872	1153.989522
3873	1153.951451
3874	1153.911457
3875	1153.875032
3876	1153.834893
3877	1153.797746
3878	1153.741423
3879	1153.698684
3880	1153.650212
3881	1153.59428
3882	1153.546774
3883	1153.502654
3884	1153.459665
3885	1153.416007
3886	1153.375312
3887	1153.333688
3888	1153.294761
3889	1153.258441
3890	1153.224975
3891	1153.189729
3892	1153.151455
3893	1153.116071
3894	1153.070036
3895	1153.033315
3896	1152.995058
3897	1152.958961
3898	1152.915069
3899	1152.873519
3900	1152.834468
3901	1152.788587
3902	1152.737927
3903	1152.702166
3904	1152.650545
3905	1152.607347
3906	1152.561138
3907	1152.525348
3908	1152.494842
3909	1152.449569
3910	1152.389918
3911	1152.36057
3912	1152.321322
3913	1152.279193
3914	1152.234143
3915	1152.183023
3916	1152.137158
3917	1152.10131
3918	1152.061447
3919	1152.025771
3920	1151.982393
3921	1151.943557
3922	1151.902635
3923	1151.857645
3924	1151.816528
3925	1151.777646
3926	1151.739061
3927	1151.701464
3928	1151.658609
3929	1151.62512
3930	1151.585361
3931	1151.539394
3932	1151.497439
3933	1151.465191
3934	1151.438918
3935	1151.401027
3936	1151.364513
3937	1151.325505
3938	1151.294042
3939	1151.261426
3940	1151.221045
3941	1151.178897
3942	1151.120025
3943	1151.082531
3944	1151.049561
3945	1151.012519
3946	1150.978194
3947	1150.937137
3948	1150.895776
3949	1150.867885
3950	1150.839017
3951	1150.800099
3952	1150.762994
3953	1150.723574
3954	1150.684751
3955	1150.649827
3956	1150.612612
3957	1150.578876
3958	1150.539822
3959	1150.503017
3960	1150.463595
3961	1150.428222
3962	1150.394523
3963	1150.353487
3964	1150.312691
3965	1150.265235
3966	1150.228503
3967	1150.191745
3968	1150.154453
3969	1150.115662
3970	1150.070896
3971	1150.022143
3972	1149.984333
3973	1149.941956
3974	1149.909508
3975	1149.860636
3976	1149.805669
3977	1149.772583
3978	1149.715257
3979	1149.671987
3980	1149.637792
3981	1149.596782
3982	1149.566733
3983	1149.532665
3984	1149.50206
3985	1149.462172
3986	1149.413799
3987	1149.373274
3988	1149.334328
3989	1149.296538
3990	1149.251242
3991	1149.217474
3992	1149.183214
3993	1149.150385
3994	1149.101917
3995	1149.066649
3996	1149.032048
3997	1148.996753
3998	1148.960223
3999	1148.918925
4000	1148.872247
4001	1148.83002
4002	1148.794733
4003	1148.756193
4004	1148.719389
4005	1148.678754
4006	1148.643785
4007	1148.607715
4008	1148.564593
4009	1148.529693
4010	1148.49193
4011	1148.459074
4012	1148.425105
4013	1148.380312
4014	1148.333576
4015	1148.293646
4016	1148.251645
4017	1148.215701
4018	1148.186671
4019	1148.145166
4020	1148.108791
4021	1148.055016
4022	1148.010725
4023	1147.97749
4024	1147.939851
4025	1147.898167
4026	1147.865012
4027	1147.827577
4028	1147.786123
4029	1147.75176
4030	1147.713936
4031	1147.673903
4032	1147.620394
4033	1147.582112
4034	1147.537371
4035	1147.498149
4036	1147.455548
4037	1147.422329
4038	1147.383352
4039	1147.33651
4040	1147.2974
4041	1147.262759
4042	1147.221105
4043	1147.184417
4044	1147.13465
4045	1147.102663
4046	1147.060905
4047	1147.032997
4048	1146.992238
4049	1146.962646
4050	1146.934977
4051	1146.903693
4052	1146.871109
4053	1146.834716
4054	1146.797854
4055	1146.762484
4056	1146.719778
4057	1146.688051
4058	1146.645218
4059	1146.612889
4060	1146.581158
4061	1146.538026
4062	1146.505838
4063	1146.469863
4064	1146.43398
4065	1146.400342
4066	1146.365861
4067	1146.324858
4068	1146.29005
4069	1146.254461
4070	1146.21194
4071	1146.180071
4072	1146.132654
4073	1146.103851
4074	1146.073846
4075	1146.040995
4076	1146.005022
4077	1145.969333
4078	1145.929488
4079	1145.890004
4080	1145.847592
4081	1145.810502
4082	1145.774862
4083	1145.732022
4084	1145.691733
4085	1145.654279
4086	1145.620893
4087	1145.583166
4088	1145.547329
4089	1145.51491
4090	1145.475092
4091	1145.437422
4092	1145.403849
4093	1145.362171
4094	1145.322024
4095	1145.286112
4096	1145.241482
4097	1145.202931
4098	1145.172962
4099	1145.14112
4100	1145.101828
4101	1145.066026
4102	1145.035272
4103	1144.998094
4104	1144.971885
4105	1144.940371
4106	1144.904544
4107	1144.877845
4108	1144.838469
4109	1144.805759
4110	1144.769782
4111	1144.722381
4112	1144.678044
4113	1144.642076
4114	1144.596533
4115	1144.551933
4116	1144.507176
4117	1144.467271
4118	1144.438635
4119	1144.400531
4120	1144.365437
4121	1144.328968
4122	1144.294696
4123	1144.252826
4124	1144.21318
4125	1144.175323
4126	1144.134402
4127	1144.104743
4128	1144.066715
4129	1144.032385
4130	1143.999083
4131	1143.966118
4132	1143.928078
4133	1143.896092
4134	1143.847945
4135	1143.815399
4136	1143.786523
4137	1143.759066
4138	1143.731107
4139	1143.695404
4140	1143.666217
4141	1143.63329
4142	1143.604264
4143	1143.578521
4144	1143.536818
4145	1143.500533
4146	1143.464426
4147	1143.415742
4148	1143.381943
4149	1143.347009
4150	1143.316259
4151	1143.282143
4152	1143.249436
4153	1143.219516
4154	1143.188262
4155	1143.151724
4156	1143.104025
4157	1143.070891
4158	1143.029414
4159	1142.99163
4160	1142.951518
4161	1142.906596
4162	1142.874341
4163	1142.832182
4164	1142.802559
4165	1142.764285
4166	1142.727575
4167	1142.696684
4168	1142.6637
4169	1142.625071
4170	1142.589906
4171	1142.555788
4172	1142.511182
4173	1142.468212
4174	1142.43264
4175	1142.404182
4176	1142.370155
4177	1142.334866
4178	1142.297792
4179	1142.255083
4180	1142.219072
4181	1142.183187
4182	1142.128337
4183	1142.086309
4184	1142.049096
4185	1142.011434
4186	1141.978525
4187	1141.935781
4188	1141.899168
4189	1141.853186
4190	1141.82137
4191	1141.790242
4192	1141.758795
4193	1141.720334
4194	1141.689494
4195	1141.649487
4196	1141.613978
4197	1141.582742
4198	1141.539465
4199	1141.497332
4200	1141.471984
4201	1141.434613
4202	1141.40336
4203	1141.369203
4204	1141.335271
4205	1141.303562
4206	1141.262958
4207	1141.237723
4208	1141.199109
4209	1141.157182
4210	1141.115431
4211	1141.079814
4212	1141.047419
4213	1141.011859
4214	1140.976014
4215	1140.954644
4216	1140.921486
4217	1140.881357
4218	1140.850139
4219	1140.821397
4220	1140.78662
4221	1140.738728
4222	1140.699641
4223	1140.665428
4224	1140.629878
4225	1140.59851
4226	1140.567768
4227	1140.532983
4228	1140.490988
4229	1140.458216
4230	1140.418915
4231	1140.372936
4232	1140.335011
4233	1140.294768
4234	1140.25351
4235	1140.213376
4236	1140.180335
4237	1140.146207
4238	1140.114513
4239	1140.076813
4240	1140.039186
4241	1139.998059
4242	1139.958379
4243	1139.922183
4244	1139.885993
4245	1139.847886
4246	1139.81586
4247	1139.780325
4248	1139.739225
4249	1139.695555
4250	1139.662268
4251	1139.638357
4252	1139.60392
4253	1139.578087
4254	1139.541858
4255	1139.497117
4256	1139.461761
4257	1139.428136
4258	1139.395157
4259	1139.355215
4260	1139.306896
4261	1139.275349
4262	1139.24289
4263	1139.199631
4264	1139.167533
4265	1139.132462
4266	1139.099233
4267	1139.058535
4268	1139.019598
4269	1138.981364
4270	1138.947305
4271	1138.912712
4272	1138.884099
4273	1138.840606
4274	1138.811889
4275	1138.78098
4276	1138.746338
4277	1138.719831
4278	1138.68306
4279	1138.646021
4280	1138.612721
4281	1138.56854
4282	1138.536495
4283	1138.509228
4284	1138.47353
4285	1138.436279
4286	1138.396538
4287	1138.370768
4288	1138.328176
4289	1138.293299
4290	1138.254448
4291	1138.224057
4292	1138.18294
4293	1138.151278
4294	1138.11242
4295	1138.077265
4296	1138.04062
4297	1138.006038
4298	1137.968516
4299	1137.93791
4300	1137.898643
4301	1137.866562
4302	1137.837786
4303	1137.800266
4304	1137.757264
4305	1137.726977
4306	1137.698842
4307	1137.664498
4308	1137.625725
4309	1137.594861
4310	1137.561011
4311	1137.52114
4312	1137.488423
4313	1137.458241
4314	1137.426698
4315	1137.398243
4316	1137.354402
4317	1137.319316
4318	1137.279245
4319	1137.233115
4320	1137.190432
4321	1137.157195
4322	1137.124595
4323	1137.086795
4324	1137.051548
4325	1137.004897
4326	1136.971745
4327	1136.940434
4328	1136.90719
4329	1136.865408
4330	1136.820403
4331	1136.783062
4332	1136.749135
4333	1136.718032
4334	1136.683684
4335	1136.651364
4336	1136.618795
4337	1136.578128
4338	1136.546124
4339	1136.514983
4340	1136.484398
4341	1136.453642
4342	1136.416637
4343	1136.37644
4344	1136.339383
4345	1136.310077
4346	1136.276849
4347	1136.240331
4348	1136.203516
4349	1136.171635
4350	1136.136073
4351	1136.095207
4352	1136.062581
4353	1136.0288
4354	1135.989449
4355	1135.95619
4356	1135.924148
4357	1135.889808
4358	1135.844889
4359	1135.809651
4360	1135.781963
4361	1135.748635
4362	1135.724179
4363	1135.690967
4364	1135.654403
4365	1135.62397
4366	1135.590435
4367	1135.562483
4368	1135.512285
4369	1135.482395
4370	1135.450016
4371	1135.4205
4372	1135.387145
4373	1135.344999
4374	1135.317302
4375	1135.283331
4376	1135.239737
4377	1135.208979
4378	1135.17379
4379	1135.140139
4380	1135.111895
4381	1135.076613
4382	1135.045094
4383	1135.014672
4384	1134.977117
4385	1134.944023
4386	1134.913626
4387	1134.882302
4388	1134.850322
4389	1134.824069
4390	1134.795489
4391	1134.755495
4392	1134.722398
4393	1134.687548
4394	1134.656181
4395	1134.623011
4396	1134.573308
4397	1134.544783
4398	1134.515581
4399	1134.484676
4400	1134.45128
4401	1134.421685
4402	1134.387174
4403	1134.344749
4404	1134.31354
4405	1134.279998
4406	1134.243569
4407	1134.207549
4408	1134.173059
4409	1134.142746
4410	1134.114262
4411	1134.083784
4412	1134.057126
4413	1134.02477
4414	1133.99468
4415	1133.972263
4416	1133.935075
4417	1133.901562
4418	1133.866453
4419	1133.84135
4420	1133.807381
4421	1133.775722
4422	1133.742184
4423	1133.699635
4424	1133.666474
4425	1133.628994
4426	1133.598544
4427	1133.562004
4428	1133.529565
4429	1133.496361
4430	1133.454994
4431	1133.42512
4432	1133.384747
4433	1133.360347
4434	1133.33069
4435	1133.295621
4436	1133.266662
4437	1133.236419
4438	1133.204666
4439	1133.167858
4440	1133.138817
4441	1133.099471
4442	1133.063328
4443	1133.026784
4444	1133.005477
4445	1132.970709
4446	1132.940486
4447	1132.893839
4448	1132.863751
4449	1132.82648
4450	1132.795305
4451	1132.760332
4452	1132.726556
4453	1132.69031
4454	1132.659582
4455	1132.628801
4456	1132.596352
4457	1132.56697
4458	1132.535547
4459	1132.495462
4460	1132.462275
4461	1132.42612
4462	1132.385866
4463	1132.333858
4464	1132.31169
4465	1132.271747
4466	1132.243472
4467	1132.209133
4468	1132.167544
4469	1132.128391
4470	1132.095568
4471	1132.053409
4472	1132.017736
4473	1131.98681
4474	1131.943372
4475	1131.912998
4476	1131.877208
4477	1131.844713
4478	1131.806628
4479	1131.777117
4480	1131.73063
4481	1131.696148
4482	1131.669508
4483	1131.639638
4484	1131.607632
4485	1131.56765
4486	1131.535873
4487	1131.501706
4488	1131.469812
4489	1131.427392
4490	1131.390539
4491	1131.361473
4492	1131.330245
4493	1131.296607
4494	1131.266308
4495	1131.238239
4496	1131.197823
4497	1131.16381
4498	1131.137151
4499	1131.096668
4500	1131.076078
4501	1131.05126
4502	1131.006421
4503	1130.967058
4504	1130.939416
4505	1130.907392
4506	1130.877876
4507	1130.840865
4508	1130.806001
4509	1130.772761
4510	1130.742981
4511	1130.70823
4512	1130.671947
4513	1130.642687
4514	1130.61317
4515	1130.577127
4516	1130.548969
4517	1130.508801
4518	1130.480609
4519	1130.449946
4520	1130.416785
4521	1130.38161
4522	1130.352797
4523	1130.328229
4524	1130.304046
4525	1130.258534
4526	1130.203876
4527	1130.172284
4528	1130.141463
4529	1130.098939
4530	1130.068013
4531	1130.036826
4532	1130.006709
4533	1129.967378
4534	1129.945273
4535	1129.916701
4536	1129.885781
4537	1129.849874
4538	1129.815124
4539	1129.773888
4540	1129.739026
4541	1129.704179
4542	1129.668792
4543	1129.641839
4544	1129.617532
4545	1129.585061
4546	1129.547642
4547	1129.515978
4548	1129.481005
4549	1129.453012
4550	1129.414387
4551	1129.378201
4552	1129.349192
4553	1129.312168
4554	1129.284284
4555	1129.255834
4556	1129.217655
4557	1129.185867
4558	1129.152822
4559	1129.122947
4560	1129.080806
4561	1129.057301
4562	1129.01619
4563	1128.980159
4564	1128.959457
4565	1128.923203
4566	1128.88569
4567	1128.860525
4568	1128.821197
4569	1128.786199
4570	1128.757829
4571	1128.728147
4572	1128.690594
4573	1128.650361
4574	1128.621265
4575	1128.583263
4576	1128.548155
4577	1128.520436
4578	1128.491258
4579	1128.466014
4580	1128.437179
4581	1128.408153
4582	1128.386131
4583	1128.34172
4584	1128.309407
4585	1128.277716
4586	1128.249869
4587	1128.219244
4588	1128.191635
4589	1128.165818
4590	1128.140058
4591	1128.10754
4592	1128.06543
4593	1128.034544
4594	1127.994168
4595	1127.962648
4596	1127.929096
4597	1127.897826
4598	1127.865593
4599	1127.83821
4600	1127.799292
4601	1127.767711
4602	1127.740989
4603	1127.706779
4604	1127.670613
4605	1127.646908
4606	1127.607997
4607	1127.57348
4608	1127.544725
4609	1127.51602
4610	1127.480259
4611	1127.453481
4612	1127.426181
4613	1127.39217
4614	1127.364262
4615	1127.341835
4616	1127.314104
4617	1127.284194
4618	1127.24783
4619	1127.218774
4620	1127.186958
4621	1127.163075
4622	1127.132893
4623	1127.098506
4624	1127.07118
4625	1127.034782
4626	1126.980406
4627	1126.940392
4628	1126.910482
4629	1126.885207
4630	1126.858136
4631	1126.825901
4632	1126.79659
4633	1126.769251
4634	1126.733276
4635	1126.702498
4636	1126.670576
4637	1126.639792
4638	1126.610021
4639	1126.571478
4640	1126.534082
4641	1126.505816
4642	1126.47668
4643	1126.438127
4644	1126.408844
4645	1126.379265
4646	1126.342967
4647	1126.31128
4648	1126.28339
4649	1126.251359
4650	1126.231948
4651	1126.186282
4652	1126.152643
4653	1126.130464
4654	1126.104717
4655	1126.071773
4656	1126.036076
4657	1126.007006
4658	1125.979288
4659	1125.944929
4660	1125.917929
4661	1125.885261
4662	1125.85276
4663	1125.806971
4664	1125.778783
4665	1125.741123
4666	1125.707313
4667	1125.677368
4668	1125.64976
4669	1125.62046
4670	1125.565993
4671	1125.535605
4672	1125.504444
4673	1125.460373
4674	1125.42762
4675	1125.399226
4676	1125.366251
4677	1125.334382
4678	1125.306414
4679	1125.27134
4680	1125.250145
4681	1125.204053
4682	1125.174476
4683	1125.147213
4684	1125.112904
4685	1125.086485
4686	1125.048285
4687	1125.019848
4688	1124.98565
4689	1124.959075
4690	1124.931989
4691	1124.892156
4692	1124.861426
4693	1124.831884
4694	1124.806663
4695	1124.77925
4696	1124.747032
4697	1124.716508
4698	1124.680756
4699	1124.650599
4700	1124.623664
4701	1124.584928
4702	1124.555342
4703	1124.526408
4704	1124.486032
4705	1124.446892
4706	1124.408848
4707	1124.381204
4708	1124.352513
4709	1124.31492
4710	1124.284261
4711	1124.255549
4712	1124.219767
4713	1124.192613
4714	1124.155401
4715	1124.125293
4716	1124.092123
4717	1124.059891
4718	1124.012501
4719	1123.979893
4720	1123.956294
4721	1123.932438
4722	1123.91066
4723	1123.880268
4724	1123.85454
4725	1123.825927
4726	1123.797799
4727	1123.766688
4728	1123.736868
4729	1123.699147
4730	1123.663379
4731	1123.62552
4732	1123.606496
4733	1123.561613
4734	1123.534349
4735	1123.502586
4736	1123.472483
4737	1123.445288
4738	1123.410463
4739	1123.375611
4740	1123.350587
4741	1123.312613
4742	1123.27771
4743	1123.249703
4744	1123.212932
4745	1123.172595
4746	1123.130073
4747	1123.103557
4748	1123.07118
4749	1123.032364
4750	1123.005271
4751	1122.981965
4752	1122.947572
4753	1122.916644
4754	1122.879819
4755	1122.855395
4756	1122.834518
4757	1122.80917
4758	1122.782284
4759	1122.756372
4760	1122.722076
4761	1122.680529
4762	1122.651032
4763	1122.623692
4764	1122.589506
4765	1122.559866
4766	1122.539532
4767	1122.508051
4768	1122.488077
4769	1122.463592
4770	1122.4388
4771	1122.404514
4772	1122.370155
4773	1122.333432
